Marca_Cod,Marca,Modelo_Cod,Modelo,Ano,Versao,Versao_Cod,Combustivel_Gasolina,Combustivel_Alcool,Consumo_Cidade_Gasolina,Consumo_Cidade_Alcool,Consumo_Estrada_Gasolina,Consumo_Estrada_Alcool,Chave_A,Chave_B,Combustivel
36,Volkswagen,779,SAVEIRO,1994,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1994,36-779-3146-1994,N/D
36,Volkswagen,779,SAVEIRO,1995,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1995,36-779-3146-1995,N/D
36,Volkswagen,779,SAVEIRO,1996,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1996,36-779-3146-1996,N/D
36,Volkswagen,779,SAVEIRO,1997,Saveiro CL 1.6,3146,N/D,N/D,11.5,N/D,15.7,N/D,36-779-1997,36-779-3146-1997,N/D
36,Volkswagen,492,POLO SEDAN,2002,Polo Sedan 1.6 8V,16260,N/D,N/D,11.5,N/D,17,N/D,36-492-2002,36-492-16260-2002,N/D
36,Volkswagen,2638,GOLF VARIANT,2016,Golf Variant BlueMotion Comfortline 1.4 TSI,25332,Gasolina,N/D,11.5,N/D,13,N/D,36-2638-2016,36-2638-25332-2016,GASOLINA
29,Peugeot,2743,EXPERT,2021,Expert 1.6 HDi Business Pack,30470,Diesel,N/D,11.4,N/D,12.1,N/D,29-2743-2021,29-2743-30470-2021,DIESEL
7,Citroën,2738,JUMPY,2021,Jumpy 1.6 HDi Pack,30471,Diesel,N/D,11.4,N/D,12.1,N/D,7-2738-2021,7-2738-30471-2021,DIESEL
29,Peugeot,2743,EXPERT,2020,Expert 1.6 HDi Business,29780,Diesel,N/D,11.4,N/D,12.1,N/D,29-2743-2020,29-2743-29780-2020,DIESEL
36,Volkswagen,2638,GOLF VARIANT,2015,Golf Variant Comfortline 1.4 TSi DSG BlueM.,24963,Gasolina,N/D,11.3,N/D,13.1,N/D,36-2638-2015,36-2638-24963-2015,GASOLINA
56,MINI,2571,CABRIO,2020,Cooper 2.0 S Cabrio (Aut),29909,Gasolina,N/D,11.3,N/D,13.7,N/D,56-2571-2020,56-2571-29909-2020,GASOLINA
228,Jac,2780,T50,2020,T50 Plus 1.6 CVT,31030,Gasolina,N/D,11.3,N/D,11.5,N/D,228-2780-2020,228-2780-31030-2020,GASOLINA
228,Jac,2780,T50,2019,T50 Plus 1.6 CVT,31030,Gasolina,N/D,11.3,N/D,11.5,N/D,228-2780-2019,228-2780-31030-2019,GASOLINA
228,Jac,2780,T50,2022,T50 Plus 1.6 CVT,31030,Gasolina,N/D,11.3,N/D,11.5,N/D,228-2780-2022,228-2780-31030-2022,GASOLINA
5,Chevrolet,136,CORSA WAGON,2002,Corsa Wagon Super 1.0 MPFi 16V,18241,N/D,N/D,11.3,N/D,16.8,N/D,5-136-2002,5-136-18241-2002,N/D
36,Volkswagen,480,GOL,1992,Gol 1000,1738,N/D,N/D,11.2,N/D,13.1,N/D,36-480-1992,36-480-1738-1992,N/D
36,Volkswagen,491,POLO,2005,Polo Hatch. Comfortline 2.0 8V,17307,Gasolina,N/D,11.1,N/D,16.3,N/D,36-491-2005,36-491-17307-2005,GASOLINA
4,BMW,37,SÉRIE 3,2021,320i GP 2.0,30291,Gasolina,N/D,11.1,N/D,12.5,N/D,4-37-2021,4-37-30291-2021,GASOLINA
3,Audi,984,A5,2021,A5 2.0 Perf Black S-Tronic Sportback,30704,Gasolina,N/D,11,N/D,13.4,N/D,3-984-2021,3-984-30704-2021,GASOLINA
40,Outras,764,HILUX CABINE SIMPLES,1998,Hilux SR5 4x4 2.8 (cab. simples),19653,N/D,N/D,11,N/D,13,N/D,40-764-1998,40-764-19653-1998,N/D
3,Audi,984,A5,2021,A5 2.0 Prestige Plus S-Tronic Sportback,30705,Gasolina,N/D,11,N/D,13.4,N/D,3-984-2021,3-984-30705-2021,GASOLINA
29,Peugeot,2419,208,2019,208 Active 1.2 12V (Flex),28696,Álcool,Gasolina,10.9,15.1,11.7,16.9,29-2419-2019,29-2419-28696-2019,FLEX
36,Volkswagen,480,GOL,1999,Gol 16V 1.0 MI,1739,N/D,N/D,10.9,N/D,15.4,N/D,36-480-1999,36-480-1739-1999,N/D
29,Peugeot,2419,208,2017,208 Active 1.2 12V (Flex),25658,Álcool,Gasolina,10.9,15.1,11.7,16.9,29-2419-2017,29-2419-25658-2017,FLEX
29,Peugeot,2419,208,2018,208 Active 1.2 12V (Flex),27974,Álcool,Gasolina,10.9,15.1,11.7,16.9,29-2419-2018,29-2419-27974-2018,FLEX
36,Volkswagen,486,PARATI,2003,Parati 1.6 MI G3,17416,Gasolina,N/D,10.9,N/D,14.9,N/D,36-486-2003,36-486-17416-2003,GASOLINA
14,Fiat,603,UNO FURGÃO,1993,Uno Furgao 1.5,2477,N/D,N/D,10.8,N/D,15.8,N/D,14-603-1993,14-603-2477-1993,N/D
36,Volkswagen,486,PARATI,2001,Parati GTI 16V 2.0 MI G3,21295,Gasolina,N/D,10.8,N/D,14.3,N/D,36-486-2001,36-486-21295-2001,GASOLINA
36,Volkswagen,779,SAVEIRO,2003,Saveiro 1.8 MI G3,3140,N/D,N/D,10.8,N/D,15.6,N/D,36-779-2003,36-779-3140-2003,N/D
36,Volkswagen,481,GOLF,1999,Golf 2.0 MI (Aut),16915,N/D,N/D,10.7,N/D,16,N/D,36-481-1999,36-481-16915-1999,N/D
36,Volkswagen,486,PARATI,2005,Parati City 1.6 MI,17412,Gasolina,N/D,10.7,N/D,15.5,N/D,36-486-2005,36-486-17412-2005,GASOLINA
36,Volkswagen,494,QUANTUM,1998,Santana Quantum 2.0 MI,2017,N/D,N/D,10.6,N/D,15.1,N/D,36-494-1998,36-494-2017-1998,N/D
36,Volkswagen,494,QUANTUM,1996,Santana Quantum 2.0 MI,2017,N/D,N/D,10.6,N/D,15.1,N/D,36-494-1996,36-494-2017-1996,N/D
56,MINI,2442,JOHN COOPER,2020,John Cooper Works 2.0 (Aut),29911,Gasolina,N/D,10.6,N/D,13.2,N/D,56-2442-2020,56-2442-29911-2020,GASOLINA
40,Outras,468,COROLLA,2002,Corolla Sedan XLi 1.6 16V,19424,Gasolina,N/D,10.5,N/D,13.7,N/D,40-468-2002,40-468-19424-2002,GASOLINA
36,Volkswagen,487,PASSAT,1978,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-1978,36-487-28168-1978,GASOLINA
16,Honda,647,CR-V,2021,CR-V 1.5 Touring CVT 4wd,31160,Gasolina,N/D,10.4,N/D,11.9,N/D,16-647-2021,16-647-31160-2021,GASOLINA
36,Volkswagen,487,PASSAT,1976,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-1976,36-487-28168-1976,GASOLINA
36,Volkswagen,487,PASSAT,1977,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-1977,36-487-28168-1977,GASOLINA
36,Volkswagen,487,PASSAT,1979,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-1979,36-487-28168-1979,GASOLINA
36,Volkswagen,487,PASSAT,1980,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-1980,36-487-28168-1980,GASOLINA
36,Volkswagen,487,PASSAT,2019,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-2019,36-487-28168-2019,GASOLINA
36,Volkswagen,487,PASSAT,2018,Passat Highline 2.0 TSI DSG,28168,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-2018,36-487-28168-2018,GASOLINA
36,Volkswagen,487,PASSAT,2017,Passat Comfortline 2.0 TSI DSG,26892,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-2017,36-487-26892-2017,GASOLINA
36,Volkswagen,487,PASSAT,2016,Passat Comfortline 2.0 TSI DSG,25330,Gasolina,N/D,10.4,N/D,12.9,N/D,36-487-2016,36-487-25330-2016,GASOLINA
27,Mitsubishi,915,OUTLANDER,2019,Outlander 2.0 GLS CVT 5L,29276,Gasolina,N/D,10.4,N/D,12.1,N/D,27-915-2019,27-915-29276-2019,GASOLINA
27,Mitsubishi,915,OUTLANDER,2022,Outlander 2.0 HPE CVT 7L,30874,Gasolina,N/D,10.3,N/D,11.4,N/D,27-915-2022,27-915-30874-2022,GASOLINA
27,Mitsubishi,2763,ECLIPSE CROSS,2020,Eclipse Cross 1.5 Turbo GLS (Aut),29991,Gasolina,N/D,10.3,N/D,11.9,N/D,27-2763-2020,27-2763-29991-2020,GASOLINA
27,Mitsubishi,2763,ECLIPSE CROSS,2021,Eclipse Cross 1.5 Turbo GLS (Aut),30656,Gasolina,N/D,10.3,N/D,11.9,N/D,27-2763-2021,27-2763-30656-2021,GASOLINA
27,Mitsubishi,2763,ECLIPSE CROSS,2022,Eclipse Cross 1.5 Turbo GLS (Aut),30842,Gasolina,N/D,10.3,N/D,11.9,N/D,27-2763-2022,27-2763-30842-2022,GASOLINA
31,Renault,2727,KWID,2018,Kwid Life 1.0 12v SCe (Flex),27705,Álcool,Gasolina,10.3,14.9,10.8,15.6,31-2727-2018,31-2727-27705-2018,FLEX
31,Renault,2727,KWID,2019,Kwid Life 1.0 12v SCe (Flex),28726,Álcool,Gasolina,10.3,14.9,10.8,15.6,31-2727-2019,31-2727-28726-2019,FLEX
27,Mitsubishi,915,OUTLANDER,2020,Outlander 2.0 HPE CVT 7L,29834,Gasolina,N/D,10.3,N/D,11.4,N/D,27-915-2020,27-915-29834-2020,GASOLINA
31,Renault,2727,KWID,2020,Kwid 1.0 Life,29399,Álcool,Gasolina,10.3,14.9,10.8,15.6,31-2727-2020,31-2727-29399-2020,FLEX
31,Renault,2727,KWID,2021,Kwid 1.0 Life,30092,Álcool,Gasolina,10.3,14.9,10.8,15.6,31-2727-2021,31-2727-30092-2021,FLEX
31,Renault,2727,KWID,2022,Kwid 1.0 Life,30762,Álcool,Gasolina,10.3,14.9,10.8,15.6,31-2727-2022,31-2727-30762-2022,FLEX
27,Mitsubishi,1110,L200 TRITON,2020,L200 Triton Sport Outdoor 2.4 D 4WD,29825,Diesel,N/D,10.1,N/D,13.2,N/D,27-1110-2020,27-1110-29825-2020,DIESEL
27,Mitsubishi,1110,L200 TRITON,2021,L200 Triton Sport 2.4 DID-H GL 4WD,30272,Diesel,N/D,10.1,N/D,13.2,N/D,27-1110-2021,27-1110-30272-2021,DIESEL
30,Porsche,2715,718 CAYMAN,2017,Cayman 2.0,27097,Gasolina,N/D,10.1,N/D,16.7,N/D,30-2715-2017,30-2715-27097-2017,GASOLINA
27,Mitsubishi,1110,L200 TRITON,2022,L200 Triton 2.4 D GL 4WD,30846,Diesel,N/D,10.1,N/D,13.2,N/D,27-1110-2022,27-1110-30846-2022,DIESEL
27,Mitsubishi,1110,L200 TRITON,2019,L200 Triton Sport 2.4 DID-H GL 4WD,28686,Diesel,N/D,10.1,N/D,13.2,N/D,27-1110-2019,27-1110-28686-2019,DIESEL
56,MINI,2568,COUNTRYMAN,2020,Cooper Countryman Exclusive 1.5,29899,Gasolina,N/D,10.1,N/D,10.6,N/D,56-2568-2020,56-2568-29899-2020,GASOLINA
27,Mitsubishi,1109,L200 OUTDOOR,2021,L200 Triton Outdoor 2.4 D GLX 4WD,30274,Diesel,N/D,10.1,N/D,13.2,N/D,27-1109-2021,27-1109-30274-2021,DIESEL
40,Outras,764,HILUX CABINE SIMPLES,1999,Hilux STD 4x2 2.8 (cab. simples),3081,N/D,N/D,10,N/D,12,N/D,40-764-1999,40-764-3081-1999,N/D
29,Peugeot,2249,408,2013,408 Allure 2.0 16V (Flex),14601,Álcool,Gasolina,10,N/D,11.2,N/D,29-2249-2013,29-2249-14601-2013,FLEX
31,Renault,739,MASTER,2015,Master 2.3 16V dCi L1H1 Vitré,16773,Diesel,N/D,10,N/D,12,N/D,31-739-2015,31-739-16773-2015,DIESEL
5,Chevrolet,140,KADETT,1996,Kadett Hatch GL 1.8 EFi,18253,N/D,N/D,10,N/D,14.9,N/D,5-140-1996,5-140-18253-1996,N/D
31,Renault,739,MASTER,2014,Master L1H1 Furgão,15238,Diesel,N/D,10,N/D,12,N/D,31-739-2014,31-739-15238-2014,DIESEL
31,Renault,739,MASTER,2016,Master 2.3 16V dCi L1H1 Furgão,22158,Diesel,N/D,10,N/D,12,N/D,31-739-2016,31-739-22158-2016,DIESEL
